no,kind,provider,controllerClass,package,endpoint,httpMethod,path,basePath,javaMethod,sourceFile,line,inheritedByCount,inheritedBy,note
1,own,자체 선언,AdminPatchController,com.arms.api.patchnote.controller,POST /arms/patchnote/addPatchnote.do,POST,/arms/patchnote/addPatchnote.do,/arms/patchnote,addPatchnote,com/arms/api/patchnote/controller/AdminPatchController.java,30,,,
2,own,자체 선언,AdminPatchController,com.arms.api.patchnote.controller,PUT /arms/patchnote/updatePatchnote.do,PUT,/arms/patchnote/updatePatchnote.do,/arms/patchnote,updatePatchnote,com/arms/api/patchnote/controller/AdminPatchController.java,36,,,
3,own,자체 선언,AlarmController,com.arms.api.dwralarm.controller,POST /arms/alarm/excel-upload-complete,POST,/arms/alarm/excel-upload-complete,/arms/alarm,excelUploadComplete,com/arms/api/dwralarm/controller/AlarmController.java,59,,,
4,own,자체 선언,AlarmController,com.arms.api.dwralarm.controller,POST /arms/alarm/gantt-excel-upload-refresh,POST,/arms/alarm/gantt-excel-upload-refresh,/arms/alarm,ganttExcelUploadRefresh,com/arms/api/dwralarm/controller/AlarmController.java,53,,,
5,own,자체 선언,AlarmController,com.arms.api.dwralarm.controller,POST /arms/alarm/req-def-row-status,POST,/arms/alarm/req-def-row-status,/arms/alarm,reqDefRowStatus,com/arms/api/dwralarm/controller/AlarmController.java,65,,,
6,own,자체 선언,AlarmController,com.arms.api.dwralarm.controller,POST /arms/alarm/send-message,POST,/arms/alarm/send-message,/arms/alarm,sendMessage,com/arms/api/dwralarm/controller/AlarmController.java,37,,,
7,own,자체 선언,AlarmController,com.arms.api.dwralarm.controller,POST /arms/alarm/send-message/server,POST,/arms/alarm/send-message/server,/arms/alarm,sendMessageByServer,com/arms/api/dwralarm/controller/AlarmController.java,47,,,
8,own,자체 선언,AlarmController,com.arms.api.dwralarm.controller,POST /arms/alarm/wbs-row-status,POST,/arms/alarm/wbs-row-status,/arms/alarm,wbsRowStatus,com/arms/api/dwralarm/controller/AlarmController.java,74,,,
9,own,자체 선언,BlogController,com.arms.api.blog.controller,POST /anonymous/arms/blog/addBlog.do,POST,/anonymous/arms/blog/addBlog.do,/anonymous/arms/blog,addBlog,com/arms/api/blog/controller/BlogController.java,50,,,
10,own,자체 선언,BlogController,com.arms.api.blog.controller,GET /anonymous/arms/blog/getBlog.do,GET,/anonymous/arms/blog/getBlog.do,/anonymous/arms/blog,getBlog,com/arms/api/blog/controller/BlogController.java,45,,,
11,own,자체 선언,BlogController,com.arms.api.blog.controller,GET /anonymous/arms/blog/getPaginatedBlogList.do,GET,/anonymous/arms/blog/getPaginatedBlogList.do,/anonymous/arms/blog,getPaginatedBlogList,com/arms/api/blog/controller/BlogController.java,80,,,
12,own,자체 선언,BlogController,com.arms.api.blog.controller,GET /anonymous/arms/blog/hot/getKeywordList.do,GET,/anonymous/arms/blog/hot/getKeywordList.do,/anonymous/arms/blog,getHotKeywordList,com/arms/api/blog/controller/BlogController.java,87,,,
13,own,자체 선언,BlogController,com.arms.api.blog.controller,GET /anonymous/arms/blog/latest/getBlogList.do,GET,/anonymous/arms/blog/latest/getBlogList.do,/anonymous/arms/blog,getLatestBlogList,com/arms/api/blog/controller/BlogController.java,65,,,
14,own,자체 선언,BlogController,com.arms.api.blog.controller,GET /anonymous/arms/blog/popular/getBlogList.do,GET,/anonymous/arms/blog/popular/getBlogList.do,/anonymous/arms/blog,getPopularBlogList,com/arms/api/blog/controller/BlogController.java,70,,,
15,own,자체 선언,BlogController,com.arms.api.blog.controller,GET /anonymous/arms/blog/recommended/getBlogList.do,GET,/anonymous/arms/blog/recommended/getBlogList.do,/anonymous/arms/blog,getRecommendedBlogList,com/arms/api/blog/controller/BlogController.java,75,,,
16,own,자체 선언,BlogController,com.arms.api.blog.controller,DELETE /anonymous/arms/blog/removeBlog.do,DELETE,/anonymous/arms/blog/removeBlog.do,/anonymous/arms/blog,removeBlog,com/arms/api/blog/controller/BlogController.java,60,,,
17,own,자체 선언,BlogController,com.arms.api.blog.controller,GET /anonymous/arms/blog/searchBlogList.do,GET,/anonymous/arms/blog/searchBlogList.do,/anonymous/arms/blog,searchBlogList,com/arms/api/blog/controller/BlogController.java,101,,,
18,own,자체 선언,BlogController,com.arms.api.blog.controller,PUT /anonymous/arms/blog/updateBlog.do,PUT,/anonymous/arms/blog/updateBlog.do,/anonymous/arms/blog,updateBlog,com/arms/api/blog/controller/BlogController.java,55,,,
19,own,자체 선언,CostController,com.arms.api.analysis.cost.controller,POST /admin/arms/analysis/cost/assignee-calculation,POST,/admin/arms/analysis/cost/assignee-calculation,/admin/arms/analysis/cost,calculateAssigneeCost,com/arms/api/analysis/cost/controller/CostController.java,92,,,
20,own,자체 선언,CostController,com.arms.api.analysis.cost.controller,POST /admin/arms/analysis/cost/calculation,POST,/admin/arms/analysis/cost/calculation,/admin/arms/analysis/cost,calculateCost,com/arms/api/analysis/cost/controller/CostController.java,77,,,
21,own,자체 선언,CostController,com.arms.api.analysis.cost.controller,POST /admin/arms/analysis/cost/personal-estimated-period-cost,POST,/admin/arms/analysis/cost/personal-estimated-period-cost,/admin/arms/analysis/cost,getEstimatedPeriodCostByAccountId,com/arms/api/analysis/cost/controller/CostController.java,71,,,
22,own,자체 선언,CostController,com.arms.api.analysis.cost.controller,POST /admin/arms/analysis/cost/product-accumulate-cost-by-month,POST,/admin/arms/analysis/cost/product-accumulate-cost-by-month,/admin/arms/analysis/cost,candleStickChartAPI,com/arms/api/analysis/cost/controller/CostController.java,63,,,
23,own,자체 선언,CostController,com.arms.api.analysis.cost.controller,POST /admin/arms/analysis/cost/req-linked-issue,POST,/admin/arms/analysis/cost/req-linked-issue,/admin/arms/analysis/cost,getLinkedJiraIssuesByVersionAndRequirement,com/arms/api/analysis/cost/controller/CostController.java,34,,,
24,own,자체 선언,CostController,com.arms.api.analysis.cost.controller,POST /admin/arms/analysis/cost/requirement-calculation,POST,/admin/arms/analysis/cost/requirement-calculation,/admin/arms/analysis/cost,calculateRequirementCost,com/arms/api/analysis/cost/controller/CostController.java,87,,,
25,own,자체 선언,CostController,com.arms.api.analysis.cost.controller,POST /admin/arms/analysis/cost/to-be/calculation,POST,/admin/arms/analysis/cost/to-be/calculation,/admin/arms/analysis/cost,toBeCalculateCost,com/arms/api/analysis/cost/controller/CostController.java,97,,,
26,own,자체 선언,CostController,com.arms.api.analysis.cost.controller,POST /admin/arms/analysis/cost/version-calculation,POST,/admin/arms/analysis/cost/version-calculation,/admin/arms/analysis/cost,calculateVersionCost,com/arms/api/analysis/cost/controller/CostController.java,82,,,
27,own,자체 선언,CostController,com.arms.api.analysis.cost.controller,POST /admin/arms/analysis/cost/version-req-assignees,POST,/admin/arms/analysis/cost/version-req-assignees,/admin/arms/analysis/cost,getAssigneeList,com/arms/api/analysis/cost/controller/CostController.java,26,,,
28,own,자체 선언,CostController,com.arms.api.analysis.cost.controller,POST /admin/arms/analysis/cost/{changeReqTableName}/req-difficulty-priority-list,POST,/admin/arms/analysis/cost/{changeReqTableName}/req-difficulty-priority-list,/admin/arms/analysis/cost,getRequirementListStats,com/arms/api/analysis/cost/controller/CostController.java,49,,,
29,own,자체 선언,DashboardController,com.arms.api.dashboard.controller,GET /arms/dashboard/aggregate-weekly-req-issue-status,GET,/arms/dashboard/aggregate-weekly-req-issue-status,/arms/dashboard,requirementsJiraIssueStatuses,com/arms/api/dashboard/controller/DashboardController.java,37,,,
30,own,자체 선언,DashboardController,com.arms.api.dashboard.controller,GET /arms/dashboard/assignees-requirements-involvements-v3,GET,/arms/dashboard/assignees-requirements-involvements-v3,/arms/dashboard,findTreeMapChartDataV3,com/arms/api/dashboard/controller/DashboardController.java,56,,,
31,own,자체 선언,DashboardController,com.arms.api.dashboard.controller,GET /arms/dashboard/global/config/test,GET,/arms/dashboard/global/config/test,/arms/dashboard,getConfigTest,com/arms/api/dashboard/controller/DashboardController.java,86,,,
32,own,자체 선언,DashboardController,com.arms.api.dashboard.controller,GET /arms/dashboard/top-req-assignee,GET,/arms/dashboard/top-req-assignee,/arms/dashboard,findTopNReqAssignee,com/arms/api/dashboard/controller/DashboardController.java,64,,,
33,own,자체 선언,DashboardController,com.arms.api.dashboard.controller,GET /arms/dashboard/top-req-state-info/{changeReqTableName}/getReqAddListByFilter,GET,/arms/dashboard/top-req-state-info/{changeReqTableName}/getReqAddListByFilter,/arms/dashboard,findTopNAssigneeReqStateInfo,com/arms/api/dashboard/controller/DashboardController.java,77,,,
34,own,자체 선언,DashboardController,com.arms.api.dashboard.controller,GET /arms/dashboard/version-assignee-summary,GET,/arms/dashboard/version-assignee-summary,/arms/dashboard,versionAssigneeIssueSummary,com/arms/api/dashboard/controller/DashboardController.java,45,,,
35,own,자체 선언,DetailDashboardController,com.arms.api.detail_dashboard.controller,POST /arms/detail-dashboard/contribution,POST,/arms/detail-dashboard/contribution,/arms/detail-dashboard,contribution,com/arms/api/detail_dashboard/controller/DetailDashboardController.java,56,,,
36,own,자체 선언,DetailDashboardController,com.arms.api.detail_dashboard.controller,POST /arms/detail-dashboard/{changeReqTableName}/project-status,POST,/arms/detail-dashboard/{changeReqTableName}/project-status,/arms/detail-dashboard,projectStatus,com/arms/api/detail_dashboard/controller/DetailDashboardController.java,27,,,
37,own,자체 선언,DetailDashboardController,com.arms.api.detail_dashboard.controller,POST /arms/detail-dashboard/{changeReqTableName}/quality,POST,/arms/detail-dashboard/{changeReqTableName}/quality,/arms/detail-dashboard,quality,com/arms/api/detail_dashboard/controller/DetailDashboardController.java,41,,,
38,own,자체 선언,DetailDashboardController,com.arms.api.detail_dashboard.controller,POST /arms/detail-dashboard/{changeReqTableName}/requirement-overview,POST,/arms/detail-dashboard/{changeReqTableName}/requirement-overview,/arms/detail-dashboard,requirementOverview,com/arms/api/detail_dashboard/controller/DetailDashboardController.java,48,,,
39,own,자체 선언,DetailDashboardController,com.arms.api.detail_dashboard.controller,POST /arms/detail-dashboard/{changeReqTableName}/time-compliance,POST,/arms/detail-dashboard/{changeReqTableName}/time-compliance,/arms/detail-dashboard,timeCompliance,com/arms/api/detail_dashboard/controller/DetailDashboardController.java,34,,,
40,own,자체 선언,DynamicDBMakerController,com.arms.api.util.dynamicdbmaker.controller,GET /arms/dynamicDBMaker/createSchema,GET,/arms/dynamicDBMaker/createSchema,/arms/dynamicDBMaker,createSchema,com/arms/api/util/dynamicdbmaker/controller/DynamicDBMakerController.java,48,,,
41,own,자체 선언,EsIndexConfigController,com.arms.api.backoffice.config.esindex.controller,GET /arms/backoffice/es-index/index-status/histories,GET,/arms/backoffice/es-index/index-status/histories,/arms/backoffice/es-index,indexJobHistories,com/arms/api/backoffice/config/esindex/controller/EsIndexConfigController.java,29,,,
42,own,자체 선언,EsIndexConfigController,com.arms.api.backoffice.config.esindex.controller,GET /arms/backoffice/es-index/sum-list,GET,/arms/backoffice/es-index/sum-list,/arms/backoffice/es-index,esIndexSumList,com/arms/api/backoffice/config/esindex/controller/EsIndexConfigController.java,24,,,
43,own,자체 선언,FileRepositoryController,com.arms.api.util.filerepository.controller,POST /arms/fileRepository/deleteFileByNode/{fileId},POST,/arms/fileRepository/deleteFileByNode/{fileId},/arms/fileRepository,deleteFileByNode,com/arms/api/util/filerepository/controller/FileRepositoryController.java,78,,,
44,own,자체 선언,FileRepositoryController,com.arms.api.util.filerepository.controller,GET /arms/fileRepository/downloadFileByNode/{fileId},GET,/arms/fileRepository/downloadFileByNode/{fileId},/arms/fileRepository,downloadFile,com/arms/api/util/filerepository/controller/FileRepositoryController.java,93,,,
45,own,자체 선언,FileRepositoryController,com.arms.api.util.filerepository.controller,GET /arms/fileRepository/getFilesByNode.do,GET,/arms/fileRepository/getFilesByNode.do,/arms/fileRepository,getFilesByNode,com/arms/api/util/filerepository/controller/FileRepositoryController.java,63,,,
46,own,자체 선언,FullDataController,com.arms.api.report.fulldata.controller,GET /arms/report/full-data/assignee-list,GET,/arms/report/full-data/assignee-list,/arms/report/full-data,getAssignees,com/arms/api/report/fulldata/controller/FullDataController.java,30,,,
47,own,자체 선언,FullDataController,com.arms.api.report.fulldata.controller,GET /arms/report/full-data/excel-data-down-v2,GET,/arms/report/full-data/excel-data-down-v2,/arms/report/full-data,getExcelDataDownV2,com/arms/api/report/fulldata/controller/FullDataController.java,45,,,
48,own,자체 선언,FullDataController,com.arms.api.report.fulldata.controller,GET /arms/report/full-data/excel-data-v2,GET,/arms/report/full-data/excel-data-v2,/arms/report/full-data,getExcelDataV2,com/arms/api/report/fulldata/controller/FullDataController.java,37,,,
49,own,자체 선언,GenerateChartImageController,com.arms.api.report.mail.controller,GET /html/mail/chart.html,GET,/html/mail/chart.html,/html/mail,getChartPage,com/arms/api/report/mail/controller/GenerateChartImageController.java,21,,,
50,own,자체 선언,GenerateChartImageController,com.arms.api.report.mail.controller,POST /html/mail/save-chart,POST,/html/mail/save-chart,/html/mail,saveChart,com/arms/api/report/mail/controller/GenerateChartImageController.java,37,,,
51,own,자체 선언,GlobalTreeMapController,com.arms.api.globaltreemap.controller,GET /arms/globaltreemap/getConnectInfo/pdService/pdServiceVersion/jiraProject.do,GET,/arms/globaltreemap/getConnectInfo/pdService/pdServiceVersion/jiraProject.do,/arms/globaltreemap,getConnectInfo_pdService_pdServiceVersion_jiraProject,com/arms/api/globaltreemap/controller/GlobalTreeMapController.java,30,,,
52,own,자체 선언,GlobalTreeMapController,com.arms.api.globaltreemap.controller,POST /arms/globaltreemap/setConnectInfo/pdService/pdServiceVersion/jiraProject.do,POST,/arms/globaltreemap/setConnectInfo/pdService/pdServiceVersion/jiraProject.do,/arms/globaltreemap,setConnectInfo_pdService_pdServiceVersion_jiraProject,com/arms/api/globaltreemap/controller/GlobalTreeMapController.java,50,,,
53,own,자체 선언,HolidayController,com.arms.api.backoffice.information.timeoff.controller,POST /arms/backoffice/holiday/addHoliday.do,POST,/arms/backoffice/holiday/addHoliday.do,/arms/backoffice/holiday,addHoliday,com/arms/api/backoffice/information/timeoff/controller/HolidayController.java,34,,,
54,own,자체 선언,HolidayController,com.arms.api.backoffice.information.timeoff.controller,DELETE /arms/backoffice/holiday/removeHoliday.do,DELETE,/arms/backoffice/holiday/removeHoliday.do,/arms/backoffice/holiday,removeHoliday,com/arms/api/backoffice/information/timeoff/controller/HolidayController.java,44,,,
55,own,자체 선언,HolidayController,com.arms.api.backoffice.information.timeoff.controller,POST /arms/backoffice/holiday/syncPublicHoliday.do,POST,/arms/backoffice/holiday/syncPublicHoliday.do,/arms/backoffice/holiday,syncPublicHoliday,com/arms/api/backoffice/information/timeoff/controller/HolidayController.java,29,,,
56,own,자체 선언,HolidayController,com.arms.api.backoffice.information.timeoff.controller,PUT /arms/backoffice/holiday/updateHoliday.do,PUT,/arms/backoffice/holiday/updateHoliday.do,/arms/backoffice/holiday,updateHoliday,com/arms/api/backoffice/information/timeoff/controller/HolidayController.java,39,,,
57,own,자체 선언,JiraIssueTypeController,com.arms.api.jira.jiraissuetype.controller,GET /arms/jiraIssueType/getIssueStatusList,GET,/arms/jiraIssueType/getIssueStatusList,/arms/jiraIssueType,getIssueStatusList,com/arms/api/jira/jiraissuetype/controller/JiraIssueTypeController.java,48,,,
58,own,자체 선언,JiraProjectController,com.arms.api.jira.jiraproject.controller,GET /arms/jiraProject/getProjectIssueType.do,GET,/arms/jiraProject/getProjectIssueType.do,/arms/jiraProject,getProjectIssueTypeList,com/arms/api/jira/jiraproject/controller/JiraProjectController.java,48,,,
59,own,자체 선언,JiraProjectController,com.arms.api.jira.jiraproject.controller,PUT /arms/jiraProject/{defaultTarget}/makeDefault.do,PUT,/arms/jiraProject/{defaultTarget}/makeDefault.do,/arms/jiraProject,클라우드서버_지라프로젝트_항목별_기본값_설정,com/arms/api/jira/jiraproject/controller/JiraProjectController.java,69,,,
60,own,자체 선언,JiraProjectPureController,com.arms.api.jira.jiraproject_pure.controller,GET /arms/jiraProjectPure/getJiraProjects.do,GET,/arms/jiraProjectPure/getJiraProjects.do,/arms/jiraProjectPure,getJiraProjectPures,com/arms/api/jira/jiraproject_pure/controller/JiraProjectPureController.java,49,,,
61,own,자체 선언,JiraServerController,com.arms.api.jira.jiraserver.controller,POST /arms/jiraServer/addJiraServerNode.do,POST,/arms/jiraServer/addJiraServerNode.do,/arms/jiraServer,addJiraServerNode,com/arms/api/jira/jiraserver/controller/JiraServerController.java,58,,,
62,own,자체 선언,JiraServerController,com.arms.api.jira.jiraserver.controller,GET /arms/jiraServer/getIssueStatusList,GET,/arms/jiraServer/getIssueStatusList,/arms/jiraServer,getIssueStatusList,com/arms/api/jira/jiraserver/controller/JiraServerController.java,161,,,
63,own,자체 선언,JiraServerController,com.arms.api.jira.jiraserver.controller,GET /arms/jiraServer/getJiraIssuePriority.do,GET,/arms/jiraServer/getJiraIssuePriority.do,/arms/jiraServer,getJiraIssuePriorityList,com/arms/api/jira/jiraserver/controller/JiraServerController.java,181,,,
64,own,자체 선언,JiraServerController,com.arms.api.jira.jiraserver.controller,GET /arms/jiraServer/getJiraIssueResolution.do,GET,/arms/jiraServer/getJiraIssueResolution.do,/arms/jiraServer,getJiraIssueResolutionList,com/arms/api/jira/jiraserver/controller/JiraServerController.java,201,,,
65,own,자체 선언,JiraServerController,com.arms.api.jira.jiraserver.controller,GET /arms/jiraServer/getJiraIssueType.do,GET,/arms/jiraServer/getJiraIssueType.do,/arms/jiraServer,getJiraIssueTypeList,com/arms/api/jira/jiraserver/controller/JiraServerController.java,141,,,
66,own,자체 선언,JiraServerController,com.arms.api.jira.jiraserver.controller,GET /arms/jiraServer/getJiraProjectPure.do,GET,/arms/jiraServer/getJiraProjectPure.do,/arms/jiraServer,getJiraProjectPure,com/arms/api/jira/jiraserver/controller/JiraServerController.java,121,,,
67,own,자체 선언,JiraServerController,com.arms.api.jira.jiraserver.controller,GET /arms/jiraServer/getNodeWithEncryption.do,GET,/arms/jiraServer/getNodeWithEncryption.do,/arms/jiraServer,getNodeWithEncryption,com/arms/api/jira/jiraserver/controller/JiraServerController.java,83,,,
68,own,자체 선언,JiraServerController,com.arms.api.jira.jiraserver.controller,GET /arms/jiraServer/getRuleSet.do,GET,/arms/jiraServer/getRuleSet.do,/arms/jiraServer,getStatusRuleSet,com/arms/api/jira/jiraserver/controller/JiraServerController.java,283,,,
69,own,자체 선언,JiraServerController,com.arms.api.jira.jiraserver.controller,POST /arms/jiraServer/preSetIssueStatusMapping.do,POST,/arms/jiraServer/preSetIssueStatusMapping.do,/arms/jiraServer,preSetIssueStatusMapping,com/arms/api/jira/jiraserver/controller/JiraServerController.java,303,,,
70,own,자체 선언,JiraServerController,com.arms.api.jira.jiraserver.controller,PUT /arms/jiraServer/refresh.do,PUT,/arms/jiraServer/refresh.do,/arms/jiraServer,refreshALMServer,com/arms/api/jira/jiraserver/controller/JiraServerController.java,260,,,
71,own,자체 선언,JiraServerController,com.arms.api.jira.jiraserver.controller,PUT /arms/jiraServer/updateNodeAndEngineServerInfoUpdate.do,PUT,/arms/jiraServer/updateNodeAndEngineServerInfoUpdate.do,/arms/jiraServer,updateArmsAndEngineServerData,com/arms/api/jira/jiraserver/controller/JiraServerController.java,247,,,
72,own,자체 선언,JiraServerController,com.arms.api.jira.jiraserver.controller,PUT /arms/jiraServer/{defaultTarget}/makeDefault.do,PUT,/arms/jiraServer/{defaultTarget}/makeDefault.do,/arms/jiraServer,setDefaultValueForTarget,com/arms/api/jira/jiraserver/controller/JiraServerController.java,221,,,
73,own,자체 선언,JiraServerController,com.arms.api.jira.jiraserver.controller,PUT /arms/jiraServer/{refreshTarget}/renewNode.do,PUT,/arms/jiraServer/{refreshTarget}/renewNode.do,/arms/jiraServer,refreshALMServerByTarget,com/arms/api/jira/jiraserver/controller/JiraServerController.java,99,,,
74,own,자체 선언,JiraServerProjectPureController,com.arms.api.jira.jiraserver_project_pure.controller,GET /arms/jiraServerProjectPure/getALMServerProjectPureListWithSoftDelete.do,GET,/arms/jiraServerProjectPure/getALMServerProjectPureListWithSoftDelete.do,/arms/jiraServerProjectPure,getALMServerProjectPureListWithSoftDelete,com/arms/api/jira/jiraserver_project_pure/controller/JiraServerProjectPureController.java,68,,,
75,own,자체 선언,JiraServerProjectPureController,com.arms.api.jira.jiraserver_project_pure.controller,GET /arms/jiraServerProjectPure/getJiraProjectList.do,GET,/arms/jiraServerProjectPure/getJiraProjectList.do,/arms/jiraServerProjectPure,getJiraProjectList,com/arms/api/jira/jiraserver_project_pure/controller/JiraServerProjectPureController.java,79,,,
76,own,자체 선언,JiraServerProjectPureController,com.arms.api.jira.jiraserver_project_pure.controller,GET /arms/jiraServerProjectPure/getNodeWithoutSoftDelete.do,GET,/arms/jiraServerProjectPure/getNodeWithoutSoftDelete.do,/arms/jiraServerProjectPure,getNodeWithoutSoftDelete,com/arms/api/jira/jiraserver_project_pure/controller/JiraServerProjectPureController.java,49,,,
77,own,자체 선언,JiraServerPureController,com.arms.api.jira.jiraserver_pure.controller,GET /arms/jiraServerPure/getJiraServerMonitor.do,GET,/arms/jiraServerPure/getJiraServerMonitor.do,/arms/jiraServerPure,getJiraServerMonitor,com/arms/api/jira/jiraserver_pure/controller/JiraServerPureController.java,142,,,
78,own,자체 선언,JiraServerPureController,com.arms.api.jira.jiraserver_pure.controller,GET /arms/jiraServerPure/getNodeExceptPW.do,GET,/arms/jiraServerPure/getNodeExceptPW.do,/arms/jiraServerPure,getNodeWithoutPW,com/arms/api/jira/jiraserver_pure/controller/JiraServerPureController.java,62,,,
79,own,자체 선언,JiraServerPureController,com.arms.api.jira.jiraserver_pure.controller,GET /arms/jiraServerPure/getNodeWithDecryption.do,GET,/arms/jiraServerPure/getNodeWithDecryption.do,/arms/jiraServerPure,getNodeWithDecryption,com/arms/api/jira/jiraserver_pure/controller/JiraServerPureController.java,118,,,
80,own,자체 선언,JiraServerPureController,com.arms.api.jira.jiraserver_pure.controller,GET /arms/jiraServerPure/makeEncryption.do,GET,/arms/jiraServerPure/makeEncryption.do,/arms/jiraServerPure,makeEncryption,com/arms/api/jira/jiraserver_pure/controller/JiraServerPureController.java,165,,,
81,own,자체 선언,JiraServerPureController,com.arms.api.jira.jiraserver_pure.controller,GET /arms/jiraServerPure/serverTypeMap.do,GET,/arms/jiraServerPure/serverTypeMap.do,/arms/jiraServerPure,getServerTypeMap,com/arms/api/jira/jiraserver_pure/controller/JiraServerPureController.java,154,,,
82,own,자체 선언,JiraServerPureController,com.arms.api.jira.jiraserver_pure.controller,POST /arms/jiraServerPure/verifyAccount.do,POST,/arms/jiraServerPure/verifyAccount.do,/arms/jiraServerPure,verifyALMAccount,com/arms/api/jira/jiraserver_pure/controller/JiraServerPureController.java,79,,,
83,own,자체 선언,JiraServerPureController,com.arms.api.jira.jiraserver_pure.controller,POST /arms/jiraServerPure/verifyNewAccount.do,POST,/arms/jiraServerPure/verifyNewAccount.do,/arms/jiraServerPure,verifyNewALMAccount,com/arms/api/jira/jiraserver_pure/controller/JiraServerPureController.java,94,,,
84,own,자체 선언,KafkaMonitorController,com.arms.api.requirement.reqadd.kafka.controller,GET /kafka/health,GET,/kafka/health,/kafka,health,com/arms/api/requirement/reqadd/kafka/controller/KafkaMonitorController.java,121,,,
85,own,자체 선언,KafkaMonitorController,com.arms.api.requirement.reqadd.kafka.controller,GET /kafka/lag/reqadd,GET,/kafka/lag/reqadd,/kafka,getReqAddLag,com/arms/api/requirement/reqadd/kafka/controller/KafkaMonitorController.java,109,,,
86,own,자체 선언,KafkaMonitorController,com.arms.api.requirement.reqadd.kafka.controller,GET /kafka/lag/{topic},GET,/kafka/lag/{topic},/kafka,getTopicLag,com/arms/api/requirement/reqadd/kafka/controller/KafkaMonitorController.java,46,,,
87,own,자체 선언,KafkaMonitorController,com.arms.api.requirement.reqadd.kafka.controller,GET /kafka/lag/{topic}/detail,GET,/kafka/lag/{topic}/detail,/kafka,getDetailedTopicLag,com/arms/api/requirement/reqadd/kafka/controller/KafkaMonitorController.java,68,,,
88,own,자체 선언,KafkaMonitorController,com.arms.api.requirement.reqadd.kafka.controller,GET /kafka/status/{topic},GET,/kafka/status/{topic},/kafka,getConsumerStatus,com/arms/api/requirement/reqadd/kafka/controller/KafkaMonitorController.java,93,,,
89,own,자체 선언,KafkaMonitorController,com.arms.api.requirement.reqadd.kafka.controller,GET /kafka/{topic}/list,GET,/kafka/{topic}/list,/kafka,getTopicMessageList,com/arms/api/requirement/reqadd/kafka/controller/KafkaMonitorController.java,131,,,
90,own,자체 선언,MailController,com.arms.api.report.mail.controller,GET /arms/mail/fetch-html-test,GET,/arms/mail/fetch-html-test,/arms/mail,fetchHtmlData,com/arms/api/report/mail/controller/MailController.java,44,,,
91,own,자체 선언,MailController,com.arms.api.report.mail.controller,GET /arms/mail/save-chart-image,GET,/arms/mail/save-chart-image,/arms/mail,saveChartImage,com/arms/api/report/mail/controller/MailController.java,75,,,
92,own,자체 선언,MailController,com.arms.api.report.mail.controller,POST /arms/mail/send-all-test,POST,/arms/mail/send-all-test,/arms/mail,sendAllEmailTest,com/arms/api/report/mail/controller/MailController.java,24,,,
93,own,자체 선언,MailController,com.arms.api.report.mail.controller,POST /arms/mail/send-test,POST,/arms/mail/send-test,/arms/mail,sendTestEmail,com/arms/api/report/mail/controller/MailController.java,34,,,
94,own,자체 선언,MailController,com.arms.api.report.mail.controller,GET /arms/mail/send-to-registered-users,GET,/arms/mail/send-to-registered-users,/arms/mail,sendEmailsToAllUsers,com/arms/api/report/mail/controller/MailController.java,65,,,
95,own,자체 선언,MailController,com.arms.api.report.mail.controller,POST /arms/mail/validate,POST,/arms/mail/validate,/arms/mail,validateSmtpConfig,com/arms/api/report/mail/controller/MailController.java,55,,,
96,own,자체 선언,MailReportController,com.arms.api.report.mail.controller,GET /arms/mail/report/top-menu/resource,GET,/arms/mail/report/top-menu/resource,/arms/mail/report,getTopMenuResource,com/arms/api/report/mail/controller/MailReportController.java,45,,,
97,own,자체 선언,MailReportController,com.arms.api.report.mail.controller,GET /arms/mail/report/top-menu/scope,GET,/arms/mail/report/top-menu/scope,/arms/mail/report,getTopMenuScope,com/arms/api/report/mail/controller/MailReportController.java,35,,,
98,own,자체 선언,MailReportController,com.arms.api.report.mail.controller,GET /arms/mail/report/top-menu/time,GET,/arms/mail/report/top-menu/time,/arms/mail/report,getTopMenuTime,com/arms/api/report/mail/controller/MailReportController.java,25,,,
99,own,자체 선언,NewsletterController,com.arms.api.newsletter.controller,POST /anonymous/cover/newsletter/addNewsletter,POST,/anonymous/cover/newsletter/addNewsletter,/anonymous/cover/newsletter,addNewsletter,com/arms/api/newsletter/controller/NewsletterController.java,33,,,
100,own,자체 선언,NewsletterController,com.arms.api.newsletter.controller,GET /anonymous/cover/newsletter/countNewsletters,GET,/anonymous/cover/newsletter/countNewsletters,/anonymous/cover/newsletter,countNewsletters,com/arms/api/newsletter/controller/NewsletterController.java,85,,,
101,own,자체 선언,NewsletterController,com.arms.api.newsletter.controller,GET /anonymous/cover/newsletter/getNewsletter/{newsletterId},GET,/anonymous/cover/newsletter/getNewsletter/{newsletterId},/anonymous/cover/newsletter,getNewsletter,com/arms/api/newsletter/controller/NewsletterController.java,41,,,
102,own,자체 선언,NewsletterController,com.arms.api.newsletter.controller,GET /anonymous/cover/newsletter/getNewsletters,GET,/anonymous/cover/newsletter/getNewsletters,/anonymous/cover/newsletter,getNewsletters,com/arms/api/newsletter/controller/NewsletterController.java,63,,,
103,own,자체 선언,NewsletterController,com.arms.api.newsletter.controller,GET /anonymous/cover/newsletter/getPopularNewsletters,GET,/anonymous/cover/newsletter/getPopularNewsletters,/anonymous/cover/newsletter,getPopularNewsletters,com/arms/api/newsletter/controller/NewsletterController.java,74,,,
